;Mai;0,22;r;1,00;r;1,22;r;0,16;r;0,77;r;0,93;r;0,38;r;1,77;r;2,15;r;0,23;p;1,02;p;1,25;p;0,18;p;0,82;p;1,00;p;0,42;p;1,83;p;2,25;p;0,24;p;1,03;p;1,27;p;0,18;p;0,82;p;1,01;p;0,42;p;1,85;p;2,27;p
;Juni;0,28;r;0,98;r;1,26;r;0,18;r;0,81;r;0,99;r;0,47;r;1,78;r;2,25;r;0,23;p;1,00;p;1,24;p;0,18;p;0,81;p;0,99;p;0,41;p;1,82;p;2,23;p;0,24;p;1,01;p;1,25;p;0,18;p;0,82;p;0,99;p;0,41;p;1,83;p;2,24;p
;Juli;0,26;r;0,96;r;1,22;r;0,23;r;0,82;r;1,05;r;0,49;r;1,78;r;2,27;r;0,23;p;0,99;p;1,23;p;0,18;p;0,81;p;0,99;p;0,41;p;1,80;p;2,21;p;0,23;p;1,00;p;1,23;p;0,18;p;0,81;p;0,98;p;0,41;p;1,80;p;2,21;p
;August;0,26;r;0,97;r;1,23;r;0,22;r;0,81;r;1,03;r;0,48;r;1,78;r;2,27;r;0,23;p;0,98;p;1,22;p;0,17;p;0,80;p;0,98;p;0,41;p;1,79;p;2,19;p;0,23;p;0,98;p;1,21;p;0,17;p;0,80;p;0,97;p;0,40;p;1,78;p;2,19;p
;September;0,19;r;0,92;r;1,11;r;0,17;r;0,73;r;0,90;r;0,36;r;1,65;r;2,01;r;0,23;p;0,97;p;1,20;p;0,17;p;0,80;p;0,97;p;0,40;p;1,77;p;2,17;p;0,23;p;0,97;p;1,20;p;0,17;p;0,79;p;0,96;p;0,40;p;1,76;p;2,16;p
;Oktober;0,20;r;0,83;r;1,03;r;0,12;r;0,80;r;0,93;r;0,33;r;1,63;r;1,96;r;0,23;p;0,97;p;1,19;p;0,17;p;0,78;p;0,95;p;0,40;p;1,75;p;2,15;p;0,23;p;0,96;p;1,19;p;0,17;p;0,79;p;0,95;p;0,39;p;1,75;p;2,14;p
;November;0,20;r;0,90;r;1,10;r;0,18;r;0,80;r;0,99;r;0,39;r;1,70;r;2,09;r;0,23;p;0,96;p;1,18;p;0,17;p;0,77;p;0,94;p;0,39;p;1,73;p;2,12;p;0,22;p;0,95;p;1,18;p;0,16;p;0,78;p;0,95;p;0,39;p;1,74;p;2,12;p
;Dezember;0,21;r;0,97;r;1,18;r;0,14;r;0,75;r;0,89;r;0,35;r;1,71;r;2,06;r;0,22;p;0,95;p;1,18;p;0,16;p;0,76;p;0,92;p;0,39;p;1,71;p;2,10;p;0,22;p;0,95;p;1,17;p;0,16;p;0,78;p;0,94;p;0,38;p;1,73;p;2,11;p
2012;Januar;0,23;r;1,10;r;1,32;r;0,14;r;0,90;r;1,04;r;0,37;r;1,99;r;2,36;r;0,22;p;0,95;p;1,17;p;0,16;p;0,75;p;0,91;p;0,38;p;1,70;p;2,08;p;0,22;p;0,94;p;1,16;p;0,16;p;0,77;p;0,93;p;0,38;p;1,72;p;2,10;p
;Februar;0,23;r;1,05;r;1,27;r;0,18;r;0,77;r;0,95;r;0,41;r;1,81;r;2,22;r;0,22;p;0,95;p;1,17;p;0,16;p;0,75;p;0,90;p;0,38;p;1,69;p;2,07;p;0,22;p;0,94;p;1,16;p;0,16;p;0,77;p;0,93;p;0,38;p;1,71;p;2,09;p
;März;0,19;r;1,04;r;1,23;r;0,13;r;0,69;r;0,82;r;0,32;r;1,73;r;2,05;r;0,22;p;0,95;p;1,17;p;0,16;p;0,75;p;0,90;p;0,38;p;1,69;p;2,07;p;0,22;p;0,94;p;1,15;p;0,16;p;0,76;p;0,92;p;0,37;p;1,70;p;2,07;p
;April;0,22;r;0,87;r;1,09;r;0,14;r;0,75;r;0,88;r;0,36;r;1,62;r;1,98;r;0,22;p;0,95;p;1,16;p;0,16;p;0,75;p;0,91;p;0,38;p;1,70;p;2,07;p;0,22;p;0,93;p;1,15;p;0,16;p;0,76;p;0,92;p;0,37;p;1,70;p;2,07;p
;Mai;0,22;r;0,94;r;1,17;r;0,15;r;0,80;r;0,94;r;0,37;r;1,74;r;2,11;r;0,22;p;0,95;p;1,16;p;0,16;p;0,76;p;0,91;p;0,37;p;1,70;p;2,07;p;0,22;p;0,93;p;1,15;p;0,16;p;0,76;p;0,92;p;0,37;p;1,69;p;2,06;p
;Juni;0,21;r;0,88;r;1,10;r;0,15;r;0,74;r;0,89;r;0,36;r;1,62;r;1,99;r;0,22;p;0,94;p;1,16;p;0,16;p;0,76;p;0,91;p;0,37;p;1,70;p;2,07;p;0,21;p;0,93;p;1,14;p;0,16;p;0,76;p;0,92;p;0,37;p;1,69;p;2,06;p
;Juli;0,24;r;0,95;r;1,19;r;0,19;r;0,78;r;0,96;r;0,43;r;1,73;r;2,16;r;0,21;p;0,93;p;1,15;p;0,16;p;0,75;p;0,91;p;0,37;p;1,69;p;2,06;p;0,21;p;0,93;p;1,14;p;0,16;p;0,76;p;0,91;p;0,37;p;1,69;p;2,06;p
;August;0,24;r;0,88;r;1,12;r;0,20;r;0,72;r;0,92;r;0,44;r;1,60;r;2,04;r;0,21;p;0,92;p;1,14;p;0,15;p;0,75;p;0,90;p;0,37;p;1,67;p;2,04;p;0,21;p;0,93;p;1,14;p;0,16;p;0,76;p;0,91;p;0,37;p;1,69;p;2,06;p
;September;0,19;r;0,86;r;1,06;r;0,20;r;0,68;r;0,89;r;0,40;r;1,54;r;1,94;r;0,21;p;0,92;p;1,13;p;0,15;p;0,75;p;0,90;p;0,37;p;1,66;p;2,03;p;0,21;p;0,93;p;1,14;p;0,16;p;0,76;p;0,91;p;0,37;p;1,69;p;2,06;p
;Oktober;0,20;r;0,84;r;1,03;r;0,15;r;0,77;r;0,92;r;0,35;r;1,61;r;1,96;r;0,21;p;0,92;p;1,13;p;0,15;p;0,75;p;0,90;p;0,36;p;1,66;p;2,03;p;0,21;p;0,93;p;1,14;p;0,16;p;0,75;p;0,91;p;0,37;p;1,69;p;2,05;p
;November;0,20;r;0,88;r;1,08;r;0,14;r;0,76;r;0,90;r;0,34;r;1,64;r;1,97;r;0,21;p;0,92;p;1,13;p;0,15;p;0,75;p;0,90;p;0,36;p;1,67;p;2,03;p;0,21;p;0,93;p;1,14;p;0,16;p;0,75;p;0,91;p;0,37;p;1,69;p;2,05;p
;Dezember;0,20;r;0,90;r;1,10;r;0,13;r;0,76;r;0,89;r;0,33;r;1,66;r;1,99;r;0,21;p;0,93;p;1,14;p;0,15;p;0,75;p;0,90;p;0,36;p;1,69;p;2,05;p;0,21;p;0,94;p;1,15;p;0,15;p;0,75;p;0,91;p;0,36;p;1,69;p;2,05;p
2013;Januar;0,21;r;1,02;r;1,23;r;0,13;r;0,86;r;0,99;r;0,34;r;1,88;r;2,22;r;0,21;p;0,95;p;1,15;p;0,15;p;0,75;p;0,90;p;0,36;p;1,70;p;2,06;p;0,21;p;0,94;p;1,15;p;0,15;p;0,75;p;0,90;p;0,36;p;1,69;p;2,05;p
;Februar;0,22;r;1,11;r;1,33;r;0,15;r;0,78;r;0,93;r;0,37;r;1,89;r;2,26;r;0,21;p;0,95;p;1,16;p;0,15;p;0,75;p;0,90;p;0,35;p;1,71;p;2,06;p;0,21;p;0,94;p;1,15;p;0,15;p;0,74;p;0,90;p;0,36;p;1,68;p;2,05;p
;März;0,20;r;1,05;r;1,25;r;0,16;r;0,69;r;0,85;r;0,37;r;1,74;r;2,11;r;0,21;p;0,96;p;1,16;p;0,15;p;0,75;p;0,89;p;0,35;p;1,70;p;2,06;p;0,21;p;0,94;p;1,15;p;0,15;p;0,74;p;0,89;p;0,36;p;1,68;p;2,04;p
;April;0,20;r;0,95;r;1,15;r;0,12;r;0,72;r;0,84;r;0,32;r;1,67;r;1,99;r;0,21;p;0,95;p;1,16;p;0,15;p;0,74;p;0,89;p;0,35;p;1,69;p;2,04;p;0,21;p;0,94;p;1,15;p;0,15;p;0,74;p;0,89;p;0,36;p;1,67;p;2,04;p
;Mai;0,18;r;0,91;r;1,09;r;0,17;r;0,72;r;0,89;r;0,35;r;1,63;r;1,98;r;0,21;p;0,94;p;1,15;p;0,15;p;0,73;p;0,88;p;0,35;p;1,68;p;2,03;p;0,21;p;0,94;p;1,14;p;0,15;p;0,73;p;0,89;p;0,36;p;1,67;p;2,03;p
;Juni;0,22;r;0,93;r;1,15;r;0,14;r;0,75;r;0,89;r;0,36;r;1,68;r;2,04;r;0,21;p;0,93;p;1,14;p;0,15;p;0,73;p;0,87;p;0,35;p;1,66;p;2,01;p;0,21;p;0,94;p;1,14;p;0,15;p;0,73;p;0,88;p;0,36;p;1,67;p;2,02;p
;Juli;0,24;r;0,90;r;1,13;r;0,18;r;0,69;r;0,87;r;0,41;r;1,59;r;2,00;r;0,21;p;0,93;p;1,13;p;0,15;p;0,72;p;0,87;p;0,36;p;1,65;p;2,00;p;0,21;p;0,93;p;1,14;p;0,15;p;0,73;p;0,88;p;0,36;p;1,66;p;2,02;p
;August;0,23;r;0,85;r;1,08;r;0,18;r;0,67;r;0,85;r;0,41;r;1,52;r;1,93;r;0,21;p;0,92;p;1,13;p;0,15;p;0,71;p;0,86;p;0,36;p;1,63;p;1,99;p;0,21;p;0,93;p;1,14;p;0,15;p;0,72;p;0,87;p;0,36;p;1,65;p;2,01;p
;September;0,20;r;0,89;r;1,09;r;0,17;r;0,70;r;0,87;r;0,37;r;1,59;r;1,96;r;0,21;p;0,92;p;1,12;p;0,15;p;0,71;p;0,86;p;0,36;p;1,63;p;1,98;p;0,21;p;0,93;p;1,13;p;0,15;p;0,72;p;0,87;p;0,36;p;1,64;p;2,00;p
;Oktober;0,22;r;0,86;r;1,08;r;0,17;r;0,70;r;0,86;r;0,39;r;1,56;r;1,95;r;0,21;p;0,91;p;1,12;p;0,15;p;0,71;p;0,86;p;0,36;p;1,62;p;1,98;p;0,21;p;0,92;p;1,13;p;0,15;p;0,71;p;0,86;p;0,36;p;1,63;p;1,99;p
;November;0,17;r;0,87;r;1,04;r;0,12;r;0,74;r;0,87;r;0,29;r;1,62;r;1,91;r;0,21;p;0,91;p;1,11;p;0,15;p;0,71;p;0,87;p;0,36;p;1,62;p;1,98;p;0,20;p;0,91;p;1,12;p;0,15;p;0,71;p;0,86;p;0,36;p;1,62;p;1,98;p
;Dezember;0,17;r;0,87;r;1,04;r;0,14;r;0,71;r;0,85;r;0,31;r;1,58;r;1,89;r;0,21;p;0,91;p;1,11;p;0,15;p;0,72;p;0,87;p;0,36;p;1,62;p;1,98;p;0,20;p;0,91;p;1,11;p;0,15;p;0,70;p;0,86;p;0,36;p;1,62;p;1,97;p
2014;Januar;0,22;r;0,96;r;1,18;r;0,14;r;0,80;r;0,94;r;0,37;r;1,76;r;2,13;r;0,20;p;0,91;p;1,12;p;0,15;p;0,71;p;0,87;p;0,36;p;1,62;p;1,98;p;0,20;p;0,91;p;1,11;p;0,15;p;0,70;p;0,85;p;0,36;p;1,61;p;1,96;p
;Februar;0,20;r;1,03;r;1,23;r;0,13;r;0,72;r;0,86;r;0,33;r;1,75;r;2,09;r;0,20;p;0,91;p;1,12;p;0,15;p;0,70;p;0,86;p;0,35;p;1,62;p;1,97;p;0,20;p;0,91;p;1,11;p;0,15;p;0,70;p;0,85;p;0,35;p;1,60;p;1,96;p
;März;0,21;r;1,00;r;1,21;r;0,16;r;0,69;r;0,84;r;0,37;r;1,69;r;2,06;r;0,20;p;0,91;p;1,12;p;0,15;p;0,69;p;0,84;p;0,35;p;1,61;p;1,96;p;0,20;p;0,90;p;1,11;p;0,15;p;0,70;p;0,85;p;0,35;p;1,60;p;1,95;p
;April;0,19;r;0,98;r;1,17;r;0,13;r;0,67;r;0,80;r;0,32;r;1,65;r;1,97;r;0,20;p;0,91;p;1,11;p;0,15;p;0,68;p;0,84;p;0,35;p;1,60;p;1,95;p;0,20;p;0,90;p;1,10;p;0,15;p;0,69;p;0,84;p;0,35;p;1,59;p;1,94;p
;Mai;0,20;r;0,89;r;1,09;r;0,14;r;0,62;r;0,76;r;0,34;r;1,51;r;1,85;r;0,20;p;0,90;p;1,10;p;0,15;p;0,68;p;0,83;p;0,35;p;1,58;p;1,93;p;0,20;p;0,90;p;1,10;p;0,15;p;0,69;p;0,84;p;0,35;p;1,59;p;1,94;p
;Juni;0,21;r;0,81;r;1,01;r;0,14;r;0,70;r;0,85;r;0,35;r;1,51;r;1,86;r;0,20;p;0,90;p;1,10;p;0,15;p;0,68;p;0,83;p;0,35;p;1,58;p;1,93;p;0,20;p;0,90;p;1,09;p;0,15;p;0,68;p;0,83;p;0,35;p;1,58;p;1,93;p
;Juli;0,22;r;0,79;r;1,01;r;0,19;r;0,61;r;0,80;r;0,40;r;1,40;r;1,81;r;0,19;p;0,90;p;1,09;p;0,15;p;0,69;p;0,84;p;0,34;p;1,59;p;1,93;p;0,20;p;0,89;p;1,09;p;0,15;p;0,68;p;0,83;p;0,34;p;1,58;p;1,92;p
;August;0,20;r;0,87;r;1,07;r;0,18;r;0,70;r;0,88;r;0,38;r;1,57;r;1,95;r;0,19;p;0,90;p;1,09;p;0,15;p;0,69;p;0,84;p;0,34;p;1,59;p;1,93;p;0,19;p;0,89;p;1,09;p;0,15;p;0,68;p;0,83;p;0,34;p;1,57;p;1,92;p
;September;0,18;r;0,89;r;1,07;r;0,15;r;0,66;r;0,82;r;0,34;r;1,55;r;1,89;r;0,19;p;0,91;p;1,10;p;0,14;p;0,69;p;0,84;p;0,34;p;1,60;p;1,93;p;0,19;p;0,89;p;1,09;p;0,15;p;0,68;p;0,82;p;0,34;p;1,57;p;1,91;p
;Oktober;0,22;r;0,83;r;1,05;r;0,14;r;0,68;r;0,82;r;0,36;r;1,50;r;1,86;r;0,19;p;0,91;p;1,10;p;0,14;p;0,68;p;0,83;p;0,33;p;1,59;p;1,93;p;0,19;p;0,89;p;1,08;p;0,14;p;0,67;p;0,81;p;0,34;p;1,56;p;1,90;p
;November;0,16;r;0,93;r;1,08;r;0,12;r;0,73;r;0,85;r;0,27;r;1,66;r;1,93;r;0,19;p;0,91;p;1,09;p;0,14;p;0,67;p;0,81;p;0,33;p;1,58;p;1,91;p;0,19;p;0,89;p;1,07;p;0,14;p;0,67;p;0,81;p;0,33;p;1,55;p;1,88;p
;Dezember;0,16;r;0,82;r;0,99;r;0,12;r;0,65;r;0,77;r;0,29;r;1,47;r;1,76;r;0,18;p;0,90;p;1,08;p;0,14;p;0,66;p;0,80;p;0,32;p;1,56;p;1,88;p;0,19;p;0,88;p;1,07;p;0,14;p;0,66;p;0,80;p;0,33;p;1,54;p;1,87;p
2015;Januar;0,18;r;0,94;r;1,13;r;0,13;r;0,64;r;0,78;r;0,32;r;1,59;r;1,90;r;0,18;p;0,88;p;1,07;p;0,14;p;0,66;p;0,79;p;0,32;p;1,54;p;1,86;p;0,18;p;0,88;p;1,06;p;0,14;p;0,65;p;0,79;p;0,32;p;1,53;p;1,86;p
;Februar;0,19;r;0,99;r;1,18;r;0,18;r;0,68;r;0,86;r;0,36;r;1,67;r;2,04;r;0,18;p;0,88;p;1,06;p;0,13;p;0,65;p;0,79;p;0,31;p;1,53;p;1,84;p;0,18;p;0,88;p;1,06;p;0,14;p;0,65;p;0,79;p;0,32;p;1,53;p;1,84;p
;März;0,17;r;0,91;r;1,08;r;0,13;r;0,65;r;0,78;r;0,30;r;1,56;r;1,86;r;0,18;p;0,87;p;1,05;p;0,13;p;0,65;p;0,78;p;0,31;p;1,52;p;1,83;p;0,18;p;0,87;p;1,05;p;0,13;p;0,65;p;0,78;p;0,31;p;1,52;p;1,83;p
;April;0,18;r;0,90;r;1,07;r;0,13;r;0,67;r;0,79;r;0,30;r;1,56;r;1,87;r;0,18;p;0,87;p;1,04;p;0,13;p;0,65;p;0,78;p;0,31;p;1,52;p;1,82;p;0,17;p;0,87;p;1,04;p;0,13;p;0,64;p;0,77;p;0,31;p;1,51;p;1,82;p
;Mai;0,17;r;0,85;r;1,03;r;0,11;r;0,60;r;0,71;r;0,28;r;1,45;r;1,74;r;0,17;p;0,87;p;1,04;p;0,13;p;0,64;p;0,77;p;0,30;p;1,51;p;1,81;p;0,17;p;0,86;p;1,03;p;0,13;p;0,64;p;0,77;p;0,30;p;1,50;p;1,80;p
;Juni;0,19;r;0,84;r;1,03;r;0,09;r;0,65;r;0,75;r;0,28;r;1,49;r;1,78;r;0,17;p;0,86;p;1,03;p;0,13;p;0,63;p;0,76;p;0,30;p;1,49;p;1,79;p;0,17;p;0,86;p;1,03;p;0,13;p;0,63;p;0,76;p;0,30;p;1,49;p;1,79;p
;Juli;0,19;r;0,85;r;1,03;r;0,15;r;0,58;r;0,73;r;0,33;r;1,43;r;1,76;r;0,17;p;0,86;p;1,02;p;0,13;p;0,62;p;0,75;p;0,30;p;1,48;p;1,77;p;0,17;p;0,85;p;1,02;p;0,13;p;0,63;p;0,76;p;0,30;p;1,47;p;1,77;p
;August;0,25;r;0,75;r;1,00;r;0,14;r;0,54;r;0,68;r;0,39;r;1,30;r;1,68;r;0,17;p;0,85;p;1,01;p;0,13;p;0,62;p;0,75;p;0,29;p;1,47;p;1,76;p;0,17;p;0,84;p;1,01;p;0,13;p;0,62;p;0,75;p;0,30;p;1,46;p;1,76;p
;September;0,14;r;0,78;r;0,92;r;0,17;r;0,58;r;0,75;r;0,31;r;1,36;r;1,67;r;0,17;p;0,83;p;1,00;p;0,13;p;0,62;p;0,75;p;0,30;p;1,46;p;1,75;p;0,17;p;0,83;p;1,00;p;0,13;p;0,62;p;0,75;p;0,30;p;1,45;p;1,75;p
;Oktober;0,16;r;0,76;r;0,92;r;0,13;r;0,65;r;0,78;r;0,29;r;1,41;r;1,70;r;0,17;p;0,82;p;0,99;p;0,13;p;0,63;p;0,76;p;0,30;p;1,45;p;1,75;p;0,17;p;0,82;p;0,99;p;0,13;p;0,62;p;0,75;p;0,30;p;1,44;p;1,74;p
;November;0,14;r;0,82;r;0,96;r;0,12;r;0,70;r;0,82;r;0,26;r;1,51;r;1,78;r;0,17;p;0,81;p;0,98;p;0,13;p;0,63;p;0,76;p;0,30;p;1,45;p;1,75;p;0,18;p;0,81;p;0,99;p;0,13;p;0,62;p;0,75;p;0,30;p;1,43;p;1,73;p
;Dezember;0,18;r;0,85;r;1,03;r;0,09;r;0,62;r;0,71;r;0,27;r;1,47;r;1,74;r;0,17;p;0,80;p;0,98;p;0,13;p;0,63;p;0,76;p;0,30;p;1,44;p;1,74;p;0,18;p;0,80;p;0,98;p;0,13;p;0,62;p;0,75;p;0,30;p;1,42;p;1,73;p
2016;Januar;0,18;r;0,79;r;0,96;r;0,13;r;0,63;r;0,76;r;0,31;r;1,41;r;1,72;r;0,18;p;0,79;p;0,97;p;0,13;p;0,63;p;0,75;p;0,31;p;1,42;p;1,73;p;0,18;p;0,80;p;0,98;p;0,13;p;0,61;p;0,74;p;0,31;p;1,41;p;1,72;p
;Februar;0,19;r;0,87;r;1,07;r;0,13;r;0,64;r;0,77;r;0,32;r;1,52;r;1,84;r;0,18;p;0,78;p;0,97;p;0,13;p;0,62;p;0,74;p;0,31;p;1,40;p;1,71;p;0,18;p;0,79;p;0,97;p;0,13;p;0,61;p;0,73;p;0,31;p;1,40;p;1,71;p
;März;0,20;r;0,83;r;1,02;r;0,12;r;0,64;r;0,76;r;0,32;r;1,46;r;1,78;r;0,18;p;0,78;p;0,96;p;0,13;p;0,61;p;0,73;p;0,31;p;1,38;p;1,69;p;0,18;p;0,78;p;0,97;p;0,13;p;0,60;p;0,73;p;0,31;p;1,38;p;1,69;p
;April;0,18;r;0,78;r;0,96;r;0,12;r;0,57;r;0,69;r;0,30;r;1,35;r;1,65;r;0,19;p;0,77;p;0,96;p;0,13;p;0,60;p;0,72;p;0,31;p;1,37;p;1,68;p;0,19;p;0,78;p;0,96;p;0,13;p;0,59;p;0,72;p;0,31;p;1,37;p;1,68;p
;Mai;0,20;r;0,76;r;0,96;r;0,11;r;0,58;r;0,69;r;0,31;r;1,34;r;1,64;r;0,19;p;0,77;p;0,96;p;0,13;p;0,59;p;0,71;p;0,31;p;1,36;p;1,67;p;0,19;p;0,77;p;0,96;p;0,12;p;0,58;p;0,71;p;0,31;p;1,36;p;1,67;p
;Juni;0,20;r;0,75;r;0,95;r;0,12;r;0,58;r;0,71;r;0,33;r;1,33;r;1,66;r;0,19;p;0,77;p;0,96;p;0,12;p;0,58;p;0,70;p;0,31;p;1,35;p;1,66;p;0,19;p;0,77;p;0,95;p;0,12;p;0,58;p;0,70;p;0,31;p;1,34;p;1,65;p
